HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2021-01-01T04:00:00+00:00,2021-01-01T05:00:00,DK2,299.13,40.2
2021-01-01T04:00:00+00:00,2021-01-01T05:00:00,NO2,179.03,24.06
2021-01-01T04:00:00+00:00,2021-01-01T05:00:00,SE3,179.03,24.06
2021-01-01T04:00:00+00:00,2021-01-01T05:00:00,SE4,179.03,24.06
2021-01-01T04:00:00+00:00,2021-01-01T05:00:00,SYSTEM,179.03,24.06
2021-01-01T05:00:00+00:00,2021-01-01T06:00:00,DE,294.89,39.63
2021-01-01T05:00:00+00:00,2021-01-01T06:00:00,DK1,294.89,39.63
2021-01-01T05:00:00+00:00,2021-01-01T06:00:00,DK2,294.89,39.63
2021-01-01T05:00:00+00:00,2021-01-01T06:00:00,NO2,181.86,24.44
2021-01-01T05:00:00+00:00,2021-01-01T06:00:00,SE3,181.86,24.44
2021-01-01T05:00:00+00:00,2021-01-01T06:00:00,SE4,181.86,24.44
2021-01-01T05:00:00+00:00,2021-01-01T06:00:00,SYSTEM,181.78,24.43
2021-01-01T06:00:00+00:00,2021-01-01T07:00:00,DE,298.31,40.09
2021-01-01T06:00:00+00:00,2021-01-01T07:00:00,DK1,298.31,40.09
2021-01-01T06:00:00+00:00,2021-01-01T07:00:00,DK2,298.31,40.09
2021-01-01T06:00:00+00:00,2021-01-01T07:00:00,NO2,185.5,24.93
2021-01-01T06:00:00+00:00,2021-01-01T07:00:00,SE3,185.5,24.93
2021-01-01T06:00:00+00:00,2021-01-01T07:00:00,SE4,185.5,24.93
2021-01-01T06:00:00+00:00,2021-01-01T07:00:00,SYSTEM,185.28,24.9
2021-01-01T07:00:00+00:00,2021-01-01T08:00:00,DE,307.09,41.27
2021-01-01T07:00:00+00:00,2021-01-01T08:00:00,DK1,307.09,41.27
2021-01-01T07:00:00+00:00,2021-01-01T08:00:00,DK2,307.09,41.27
2021-01-01T07:00:00+00:00,2021-01-01T08:00:00,NO2,185.28,24.9
2021-01-01T07:00:00+00:00,2021-01-01T08:00:00,SE3,185.28,24.9
2021-01-01T07:00:00+00:00,2021-01-01T08:00:00,SE4,185.28,24.9
2021-01-01T07:00:00+00:00,2021-01-01T08:00:00,SYSTEM,185.36,24.91
2021-01-01T08:00:00+00:00,2021-01-01T09:00:00,DE,333.95,44.88
2021-01-01T08:00:00+00:00,2021-01-01T09:00:00,DK1,333.95,44.88
2021-01-01T08:00:00+00:00,2021-01-01T09:00:00,DK2,333.95,44.88
2021-01-01T08:00:00+00:00,2021-01-01T09:00:00,NO2,186.55,25.07
2021-01-01T08:00:00+00:00,2021-01-01T09:00:00,SE3,186.55,25.07
2021-01-01T08:00:00+00:00,2021-01-01T09:00:00,SE4,186.55,25.07
2021-01-01T08:00:00+00:00,2021-01-01T09:00:00,SYSTEM,187.89,25.25
2021-01-01T09:00:00+00:00,2021-01-01T10:00:00,DE,334.85,45
2021-01-01T09:00:00+00:00,2021-01-01T10:00:00,DK1,334.85,45
2021-01-01T09:00:00+00:00,2021-01-01T10:00:00,DK2,334.85,45
2021-01-01T09:00:00+00:00,2021-01-01T10:00:00,NO2,190.71,25.63
2021-01-01T09:00:00+00:00,2021-01-01T10:00:00,SE3,190.71,25.63
2021-01-01T09:00:00+00:00,2021-01-01T10:00:00,SE4,223.38,30.02
2021-01-01T09:00:00+00:00,2021-01-01T10:00:00,SYSTEM,192.87,25.92
2021-01-01T10:00:00+00:00,2021-01-01T11:00:00,DE,351.22,47.2
2021-01-01T10:00:00+00:00,2021-01-01T11:00:00,DK1,351.22,47.2
2021-01-01T10:00:00+00:00,2021-01-01T11:00:00,DK2,351.22,47.2
2021-01-01T10:00:00+00:00,2021-01-01T11:00:00,NO2,192.87,25.92
2021-01-01T10:00:00+00:00,2021-01-01T11:00:00,SE3,192.87,25.92
2021-01-01T10:00:00+00:00,2021-01-01T11:00:00,SE4,276.36,37.14
2021-01-01T10:00:00+00:00,2021-01-01T11:00:00,SYSTEM,196.44,26.4
2021-01-01T11:00:00+00:00,2021-01-01T12:00:00,DE,377.85,50.78
2021-01-01T11:00:00+00:00,2021-01-01T12:00:00,DK1,377.85,50.78
2021-01-01T11:00:00+00:00,2021-01-01T12:00:00,DK2,377.85,50.78
2021-01-01T11:00:00+00:00,2021-01-01T12:00:00,NO2,194.43,26.13
2021-01-01T11:00:00+00:00,2021-01-01T12:00:00,SE3,194.43,26.13
2021-01-01T11:00:00+00:00,2021-01-01T12:00:00,SE4,290.57,39.05
2021-01-01T11:00:00+00:00,2021-01-01T12:00:00,SYSTEM,200.91,27
2021-01-01T12:00:00+00:00,2021-01-01T13:00:00,DE,338.49,45.49
2021-01-01T12:00:00+00:00,2021-01-01T13:00:00,DK1,338.49,45.49
2021-01-01T12:00:00+00:00,2021-01-01T13:00:00,DK2,338.49,45.49
2021-01-01T12:00:00+00:00,2021-01-01T13:00:00,NO2,197.71,26.57
2021-01-01T12:00:00+00:00,2021-01-01T13:00:00,SE3,197.71,26.57
2021-01-01T12:00:00+00:00,2021-01-01T13:00:00,SE4,302.03,40.59
2021-01-01T12:00:00+00:00,2021-01-01T13:00:00,SYSTEM,203.14,27.3
2021-01-01T13:00:00+00:00,2021-01-01T14:00:00,DE,332.84,44.73
2021-01-01T13:00:00+00:00,2021-01-01T14:00:00,DK1,332.84,44.73
2021-01-01T13:00:00+00:00,2021-01-01T14:00:00,DK2,332.84,44.73
2021-01-01T13:00:00+00:00,2021-01-01T14:00:00,NO2,203.14,27.3
2021-01-01T13:00:00+00:00,2021-01-01T14:00:00,SE3,203.14,27.3
2021-01-01T13:00:00+00:00,2021-01-01T14:00:00,SE4,303.52,40.79
2021-01-01T13:00:00+00:00,2021-01-01T14:00:00,SYSTEM,208.79,28.06
2021-01-01T14:00:00+00:00,2021-01-01T15:00:00,DE,346.68,46.59
2021-01-01T14:00:00+00:00,2021-01-01T15:00:00,DK1,346.68,46.59
2021-01-01T14:00:00+00:00,2021-01-01T15:00:00,DK2,346.68,46.59
2021-01-01T14:00:00+00:00,2021-01-01T15:00:00,NO2,212.89,28.61
2021-01-01T14:00:00+00:00,2021-01-01T15:00:00,SE3,212.89,28.61
2021-01-01T14:00:00+00:00,2021-01-01T15:00:00,SE4,338.34,45.47
2021-01-01T14:00:00+00:00,2021-01-01T15:00:00,SYSTEM,219.06,29.44
2021-01-01T15:00:00+00:00,2021-01-01T16:00:00,DE,394.3,52.99
2021-01-01T15:00:00+00:00,2021-01-01T16:00:00,DK1,394.3,52.99
2021-01-01T15:00:00+00:00,2021-01-01T16:00:00,DK2,394.3,52.99
2021-01-01T15:00:00+00:00,2021-01-01T16:00:00,NO2,218.39,29.35
2021-01-01T15:00:00+00:00,2021-01-01T16:00:00,SE3,225.09,30.25
2021-01-01T15:00:00+00:00,2021-01-01T16:00:00,SE4,384.85,51.72
2021-01-01T15:00:00+00:00,2021-01-01T16:00:00,SYSTEM,255.52,34.34
2021-01-01T16:00:00+00:00,2021-01-01T17:00:00,DE,448.39,60.26
2021-01-01T16:00:00+00:00,2021-01-01T17:00:00,DK1,448.39,60.26
2021-01-01T16:00:00+00:00,2021-01-01T17:00:00,DK2,448.39,60.26
2021-01-01T16:00:00+00:00,2021-01-01T17:00:00,NO2,218.02,29.3
2021-01-01T16:00:00+00:00,2021-01-01T17:00:00,SE3,224.64,30.19
2021-01-01T16:00:00+00:00,2021-01-01T17:00:00,SE4,412.16,55.39
2021-01-01T16:00:00+00:00,2021-01-01T17:00:00,SYSTEM,296.3,39.82
2021-01-01T17:00:00+00:00,2021-01-01T18:00:00,DE,451,60.61
2021-01-01T17:00:00+00:00,2021-01-01T18:00:00,DK1,451,60.61
2021-01-01T17:00:00+00:00,2021-01-01T18:00:00,DK2,451,60.61
2021-01-01T17:00:00+00:00,2021-01-01T18:00:00,NO2,214.45,28.82
2021-01-01T17:00:00+00:00,2021-01-01T18:00:00,SE3,214.45,28.82
2021-01-01T17:00:00+00:00,2021-01-01T18:00:00,SE4,394.45,53.01
2021-01-01T17:00:00+00:00,2021-01-01T18:00:00,SYSTEM,257.31,34.58
2021-01-01T18:00:00+00:00,2021-01-01T19:00:00,DE,449.14,60.36
2021-01-01T18:00:00+00:00,2021-01-01T19:00:00,DK1,449.14,60.36
2021-01-01T18:00:00+00:00,2021-01-01T19:00:00,DK2,449.14,60.36
2021-01-01T18:00:00+00:00,2021-01-01T19:00:00,NO2,210.21,28.25
2021-01-01T18:00:00+00:00,2021-01-01T19:00:00,SE3,210.21,28.25
2021-01-01T18:00:00+00:00,2021-01-01T19:00:00,SE4,414.76,55.74
2021-01-01T18:00:00+00:00,2021-01-01T19:00:00,SYSTEM,227.25,30.54
2021-01-01T19:00:00+00:00,2021-01-01T20:00:00,DE,427.11,57.4
2021-01-01T19:00:00+00:00,2021-01-01T20:00:00,DK1,427.11,57.4
2021-01-01T19:00:00+00:00,2021-01-01T20:00:00,DK2,427.11,57.4
2021-01-01T19:00:00+00:00,2021-01-01T20:00:00,NO2,203.29,27.32
2021-01-01T19:00:00+00:00,2021-01-01T20:00:00,SE3,203.29,27.32
2021-01-01T19:00:00+00:00,2021-01-01T20:00:00,SE4,408.81,54.94
2021-01-01T19:00:00+00:00,2021-01-01T20:00:00,SYSTEM,213.56,28.7
2021-01-01T20:00:00+00:00,2021-01-01T21:00:00,DE,400.77,53.86
2021-01-01T20:00:00+00:00,2021-01-01T21:00:00,DK1,400.77,53.86
2021-01-01T20:00:00+00:00,2021-01-01T21:00:00,DK2,400.77,53.86
2021-01-01T20:00:00+00:00,2021-01-01T21:00:00,NO2,200.76,26.98
2021-01-01T20:00:00+00:00,2021-01-01T21:00:00,SE3,200.76,26.98
2021-01-01T20:00:00+00:00,2021-01-01T21:00:00,SE4,378.15,50.82
2021-01-01T20:00:00+00:00,2021-01-01T21:00:00,SYSTEM,210.51,28.29
2021-01-01T21:00:00+00:00,2021-01-01T22:00:00,DE,397.72,53.45
2021-01-01T21:00:00+00:00,2021-01-01T22:00:00,DK1,397.72,53.45
2021-01-01T21:00:00+00:00,2021-01-01T22:00:00,DK2,397.72,53.45
2021-01-01T21:00:00+00:00,2021-01-01T22:00:00,NO2,196.74,26.44
2021-01-01T21:00:00+00:00,2021-01-01T22:00:00,SE3,196.74,26.44
2021-01-01T21:00:00+00:00,2021-01-01T22:00:00,SE4,336.48,45.22
2021-01-01T21:00:00+00:00,2021-01-01T22:00:00,SYSTEM,201.06,27.02
2021-01-01T22:00:00+00:00,2021-01-01T23:00:00,DE,369.97,49.72
2021-01-01T22:00:00+00:00,2021-01-01T23:00:00,DK1,369.97,49.72
2021-01-01T22:00:00+00:00,2021-01-01T23:00:00,DK2,369.97,49.72
2021-01-01T22:00:00+00:00,2021-01-01T23:00:00,NO2,190.79,25.64
2021-01-01T22:00:00+00:00,2021-01-01T23:00:00,SE3,190.79,25.64
2021-01-01T22:00:00+00:00,2021-01-01T23:00:00,SE4,190.79,25.64
2021-01-01T22:00:00+00:00,2021-01-01T23:00:00,SYSTEM,191.31,25.71
2021-01-01T23:00:00+00:00,2021-01-02T00:00:00,DE,347.42,46.69
2021-01-01T23:00:00+00:00,2021-01-02T00:00:00,DK1,347.42,46.69
2021-01-01T23:00:00+00:00,2021-01-02T00:00:00,DK2,347.42,46.69
2021-01-01T23:00:00+00:00,2021-01-02T00:00:00,NO2,190.42,25.59
2021-01-01T23:00:00+00:00,2021-01-02T00:00:00,SE3,190.42,25.59
2021-01-01T23:00:00+00:00,2021-01-02T00:00:00,SE4,190.42,25.59
2021-01-01T23:00:00+00:00,2021-01-02T00:00:00,SYSTEM,189.97,25.53
2021-01-02T00:00:00+00:00,2021-01-02T01:00:00,DE,315.72,42.43
2021-01-02T00:00:00+00:00,2021-01-02T01:00:00,DK1,315.72,42.43
2021-01-02T00:00:00+00:00,2021-01-02T01:00:00,DK2,315.72,42.43
2021-01-02T00:00:00+00:00,2021-01-02T01:00:00,NO2,185.36,24.91
2021-01-02T00:00:00+00:00,2021-01-02T01:00:00,SE3,185.36,24.91
2021-01-02T00:00:00+00:00,2021-01-02T01:00:00,SE4,185.36,24.91
2021-01-02T00:00:00+00:00,2021-01-02T01:00:00,SYSTEM,184.83,24.84
2021-01-02T01:00:00+00:00,2021-01-02T02:00:00,DE,305.75,41.09
2021-01-02T01:00:00+00:00,2021-01-02T02:00:00,DK1,305.75,41.09
2021-01-02T01:00:00+00:00,2021-01-02T02:00:00,DK2,305.75,41.09
2021-01-02T01:00:00+00:00,2021-01-02T02:00:00,NO2,184.09,24.74
2021-01-02T01:00:00+00:00,2021-01-02T02:00:00,SE3,184.09,24.74
2021-01-02T01:00:00+00:00,2021-01-02T02:00:00,SE4,184.09,24.74
2021-01-02T01:00:00+00:00,2021-01-02T02:00:00,SYSTEM,183.57,24.67
2021-01-02T02:00:00+00:00,2021-01-02T03:00:00,DE,297.64,40
2021-01-02T02:00:00+00:00,2021-01-02T03:00:00,DK1,297.64,40
2021-01-02T02:00:00+00:00,2021-01-02T03:00:00,DK2,297.64,40
2021-01-02T02:00:00+00:00,2021-01-02T03:00:00,NO2,183.5,24.66
2021-01-02T02:00:00+00:00,2021-01-02T03:00:00,SE3,183.5,24.66
2021-01-02T02:00:00+00:00,2021-01-02T03:00:00,SE4,183.5,24.66
2021-01-02T02:00:00+00:00,2021-01-02T03:00:00,SYSTEM,183.2,24.62
2021-01-02T03:00:00+00:00,2021-01-02T04:00:00,DE,279.41,37.55
2021-01-02T03:00:00+00:00,2021-01-02T04:00:00,DK1,279.41,37.55
2021-01-02T03:00:00+00:00,2021-01-02T04:00:00,DK2,279.41,37.55
2021-01-02T03:00:00+00:00,2021-01-02T04:00:00,NO2,183.94,24.72
2021-01-02T03:00:00+00:00,2021-01-02T04:00:00,SE3,183.94,24.72
2021-01-02T03:00:00+00:00,2021-01-02T04:00:00,SE4,183.94,24.72
2021-01-02T03:00:00+00:00,2021-01-02T04:00:00,SYSTEM,183.72,24.69
2021-01-02T04:00:00+00:00,2021-01-02T05:00:00,DE,290.2,39
2021-01-02T04:00:00+00:00,2021-01-02T05:00:00,DK1,290.2,39
2021-01-02T04:00:00+00:00,2021-01-02T05:00:00,DK2,290.2,39
2021-01-02T04:00:00+00:00,2021-01-02T05:00:00,NO2,185.43,24.92
2021-01-02T04:00:00+00:00,2021-01-02T05:00:00,SE3,185.43,24.92
2021-01-02T04:00:00+00:00,2021-01-02T05:00:00,SE4,185.43,24.92
2021-01-02T04:00:00+00:00,2021-01-02T05:00:00,SYSTEM,185.43,24.92
2021-01-02T05:00:00+00:00,2021-01-02T06:00:00,DE,313.19,42.09
2021-01-02T05:00:00+00:00,2021-01-02T06:00:00,DK1,313.19,42.09
2021-01-02T05:00:00+00:00,2021-01-02T06:00:00,DK2,313.19,42.09
2021-01-02T05:00:00+00:00,2021-01-02T06:00:00,NO2,190.64,25.62
2021-01-02T05:00:00+00:00,2021-01-02T06:00:00,SE3,190.64,25.62
2021-01-02T05:00:00+00:00,2021-01-02T06:00:00,SE4,223.6,30.05
2021-01-02T05:00:00+00:00,2021-01-02T06:00:00,SYSTEM,191.23,25.7
2021-01-02T06:00:00+00:00,2021-01-02T07:00:00,DE,334.55,44.96
2021-01-02T06:00:00+00:00,2021-01-02T07:00:00,DK1,334.55,44.96
2021-01-02T06:00:00+00:00,2021-01-02T07:00:00,DK2,334.55,44.96
2021-01-02T06:00:00+00:00,2021-01-02T07:00:00,NO2,194.88,26.19
2021-01-02T06:00:00+00:00,2021-01-02T07:00:00,SE3,194.88,26.19
2021-01-02T06:00:00+00:00,2021-01-02T07:00:00,SE4,194.88,26.19
2021-01-02T06:00:00+00:00,2021-01-02T07:00:00,SYSTEM,196.96,26.47
2021-01-02T07:00:00+00:00,2021-01-02T08:00:00,DE,360.52,48.45
2021-01-02T07:00:00+00:00,2021-01-02T08:00:00,DK1,360.52,48.45
2021-01-02T07:00:00+00:00,2021-01-02T08:00:00,DK2,360.52,48.45
2021-01-02T07:00:00+00:00,2021-01-02T08:00:00,NO2,198.67,26.7
2021-01-02T07:00:00+00:00,2021-01-02T08:00:00,SE3,208.5,28.02
2021-01-02T07:00:00+00:00,2021-01-02T08:00:00,SE4,322.2,43.3
2021-01-02T07:00:00+00:00,2021-01-02T08:00:00,SYSTEM,204.33,27.46
2021-01-02T08:00:00+00:00,2021-01-02T09:00:00,DE,386.93,52
2021-01-02T08:00:00+00:00,2021-01-02T09:00:00,DK1,386.93,52
2021-01-02T08:00:00+00:00,2021-01-02T09:00:00,DK2,386.93,52
2021-01-02T08:00:00+00:00,2021-01-02T09:00:00,NO2,200.09,26.89
2021-01-02T08:00:00+00:00,2021-01-02T09:00:00,SE3,205.74,27.65
2021-01-02T08:00:00+00:00,2021-01-02T09:00:00,SE4,356.05,47.85
2021-01-02T08:00:00+00:00,2021-01-02T09:00:00,SYSTEM,208.72,28.05
2021-01-02T09:00:00+00:00,2021-01-02T10:00:00,DE,386.93,52
2021-01-02T09:00:00+00:00,2021-01-02T10:00:00,DK1,386.93,52
2021-01-02T09:00:00+00:00,2021-01-02T10:00:00,DK2,386.93,52
2021-01-02T09:00:00+00:00,2021-01-02T10:00:00,NO2,206.12,27.7
2021-01-02T09:00:00+00:00,2021-01-02T10:00:00,SE3,214.52,28.83
2021-01-02T09:00:00+00:00,2021-01-02T10:00:00,SE4,377.63,50.75
2021-01-02T09:00:00+00:00,2021-01-02T10:00:00,SYSTEM,214.75,28.86
2021-01-02T10:00:00+00:00,2021-01-02T11:00:00,DE,388.05,52.15
2021-01-02T10:00:00+00:00,2021-01-02T11:00:00,DK1,388.05,52.15
2021-01-02T10:00:00+00:00,2021-01-02T11:00:00,DK2,388.05,52.15
2021-01-02T10:00:00+00:00,2021-01-02T11:00:00,NO2,209.02,28.09
2021-01-02T10:00:00+00:00,2021-01-02T11:00:00,SE3,221.44,29.76
2021-01-02T10:00:00+00:00,2021-01-02T11:00:00,SE4,378.75,50.9
2021-01-02T10:00:00+00:00,2021-01-02T11:00:00,SYSTEM,216.01,29.03
2021-01-02T11:00:00+00:00,2021-01-02T12:00:00,DE,416.32,55.95
2021-01-02T11:00:00+00:00,2021-01-02T12:00:00,DK1,416.32,55.95
2021-01-02T11:00:00+00:00,2021-01-02T12:00:00,DK2,416.32,55.95
2021-01-02T11:00:00+00:00,2021-01-02T12:00:00,NO2,207.16,27.84
2021-01-02T11:00:00+00:00,2021-01-02T12:00:00,SE3,212.96,28.62
2021-01-02T11:00:00+00:00,2021-01-02T12:00:00,SE4,399.95,53.75
2021-01-02T11:00:00+00:00,2021-01-02T12:00:00,SYSTEM,215.12,28.91
2021-01-02T12:00:00+00:00,2021-01-02T13:00:00,DE,386.93,52
2021-01-02T12:00:00+00:00,2021-01-02T13:00:00,DK1,386.93,52
2021-01-02T12:00:00+00:00,2021-01-02T13:00:00,DK2,386.93,52
2021-01-02T12:00:00+00:00,2021-01-02T13:00:00,NO2,207.16,27.84
2021-01-02T12:00:00+00:00,2021-01-02T13:00:00,SE3,213.71,28.72
2021-01-02T12:00:00+00:00,2021-01-02T13:00:00,SE4,377.63,50.75
2021-01-02T12:00:00+00:00,2021-01-02T13:00:00,SYSTEM,214.67,28.85
2021-01-02T13:00:00+00:00,2021-01-02T14:00:00,DE,377.18,50.69
2021-01-02T13:00:00+00:00,2021-01-02T14:00:00,DK1,377.18,50.69
2021-01-02T13:00:00+00:00,2021-01-02T14:00:00,DK2,377.18,50.69
2021-01-02T13:00:00+00:00,2021-01-02T14:00:00,NO2,207.68,27.91
2021-01-02T13:00:00+00:00,2021-01-02T14:00:00,SE3,214.97,28.89
2021-01-02T13:00:00+00:00,2021-01-02T14:00:00,SE4,368.18,49.48
2021-01-02T13:00:00+00:00,2021-01-02T14:00:00,SYSTEM,217.95,29.29
2021-01-02T14:00:00+00:00,2021-01-02T15:00:00,DE,397.72,53.45
2021-01-02T14:00:00+00:00,2021-01-02T15:00:00,DK1,397.72,53.45
2021-01-02T14:00:00+00:00,2021-01-02T15:00:00,DK2,397.72,53.45
2021-01-02T14:00:00+00:00,2021-01-02T15:00:00,NO2,208.94,28.08
2021-01-02T14:00:00+00:00,2021-01-02T15:00:00,SE3,295.71,39.74
2021-01-02T14:00:00+00:00,2021-01-02T15:00:00,SE4,388.12,52.16
2021-01-02T14:00:00+00:00,2021-01-02T15:00:00,SYSTEM,227.1,30.52
2021-01-02T15:00:00+00:00,2021-01-02T16:00:00,DE,446.39,59.99
2021-01-02T15:00:00+00:00,2021-01-02T16:00:00,DK1,446.39,59.99
2021-01-02T15:00:00+00:00,2021-01-02T16:00:00,DK2,446.39,59.99
2021-01-02T15:00:00+00:00,2021-01-02T16:00:00,NO2,214.67,28.85
2021-01-02T15:00:00+00:00,2021-01-02T16:00:00,SE3,438.13,58.88
2021-01-02T15:00:00+00:00,2021-01-02T16:00:00,SE4,438.13,58.88
2021-01-02T15:00:00+00:00,2021-01-02T16:00:00,SYSTEM,327.18,43.97
2021-01-02T16:00:00+00:00,2021-01-02T17:00:00,DE,461.34,62
2021-01-02T16:00:00+00:00,2021-01-02T17:00:00,DK1,461.34,62
2021-01-02T16:00:00+00:00,2021-01-02T17:00:00,DK2,461.34,62
2021-01-02T16:00:00+00:00,2021-01-02T17:00:00,NO2,215.27,28.93
2021-01-02T16:00:00+00:00,2021-01-02T17:00:00,SE3,450.25,60.51
2021-01-02T16:00:00+00:00,2021-01-02T17:00:00,SE4,450.25,60.51
2021-01-02T16:00:00+00:00,2021-01-02T17:00:00,SYSTEM,361.33,48.56
2021-01-02T17:00:00+00:00,2021-01-02T18:00:00,DE,469.38,63.08
2021-01-02T17:00:00+00:00,2021-01-02T18:00:00,DK1,469.38,63.08
2021-01-02T17:00:00+00:00,2021-01-02T18:00:00,DK2,469.38,63.08
2021-01-02T17:00:00+00:00,2021-01-02T18:00:00,NO2,212.29,28.53
2021-01-02T17:00:00+00:00,2021-01-02T18:00:00,SE3,445.27,59.84
2021-01-02T17:00:00+00:00,2021-01-02T18:00:00,SE4,458.07,61.56
2021-01-02T17:00:00+00:00,2021-01-02T18:00:00,SYSTEM,355.98,47.84
2021-01-02T18:00:00+00:00,2021-01-02T19:00:00,DE,462.61,62.17
2021-01-02T18:00:00+00:00,2021-01-02T19:00:00,DK1,462.61,62.17
2021-01-02T18:00:00+00:00,2021-01-02T19:00:00,DK2,462.61,62.17
2021-01-02T18:00:00+00:00,2021-01-02T19:00:00,NO2,212.14,28.51
2021-01-02T18:00:00+00:00,2021-01-02T19:00:00,SE3,222.78,29.94
2021-01-02T18:00:00+00:00,2021-01-02T19:00:00,SE4,417.96,56.17
2021-01-02T18:00:00+00:00,2021-01-02T19:00:00,SYSTEM,271.22,36.45
2021-01-02T19:00:00+00:00,2021-01-02T20:00:00,DE,446.68,60.03
2021-01-02T19:00:00+00:00,2021-01-02T20:00:00,DK1,446.68,60.03
2021-01-02T19:00:00+00:00,2021-01-02T20:00:00,DK2,446.68,60.03
2021-01-02T19:00:00+00:00,2021-01-02T20:00:00,NO2,203.73,27.38
2021-01-02T19:00:00+00:00,2021-01-02T20:00:00,SE3,203.73,27.38
2021-01-02T19:00:00+00:00,2021-01-02T20:00:00,SE4,409.33,55.01
2021-01-02T19:00:00+00:00,2021-01-02T20:00:00,SYSTEM,213.18,28.65
2021-01-02T20:00:00+00:00,2021-01-02T21:00:00,DE,409.48,55.03
2021-01-02T20:00:00+00:00,2021-01-02T21:00:00,DK1,409.48,55.03
2021-01-02T20:00:00+00:00,2021-01-02T21:00:00,DK2,409.48,55.03
2021-01-02T20:00:00+00:00,2021-01-02T21:00:00,NO2,200.61,26.96
2021-01-02T20:00:00+00:00,2021-01-02T21:00:00,SE3,200.61,26.96
2021-01-02T20:00:00+00:00,2021-01-02T21:00:00,SE4,391.4,52.6
2021-01-02T20:00:00+00:00,2021-01-02T21:00:00,SYSTEM,210.88,28.34
2021-01-02T21:00:00+00:00,2021-01-02T22:00:00,DE,388.79,52.25
2021-01-02T21:00:00+00:00,2021-01-02T22:00:00,DK1,388.79,52.25
2021-01-02T21:00:00+00:00,2021-01-02T22:00:00,DK2,388.79,52.25
2021-01-02T21:00:00+00:00,2021-01-02T22:00:00,NO2,199.79,26.85
2021-01-02T21:00:00+00:00,2021-01-02T22:00:00,SE3,199.79,26.85
2021-01-02T21:00:00+00:00,2021-01-02T22:00:00,SE4,350.69,47.13
2021-01-02T21:00:00+00:00,2021-01-02T22:00:00,SYSTEM,204.63,27.5
2021-01-02T22:00:00+00:00,2021-01-02T23:00:00,DE,360.52,48.45
2021-01-02T22:00:00+00:00,2021-01-02T23:00:00,DK1,360.52,48.45
2021-01-02T22:00:00+00:00,2021-01-02T23:00:00,DK2,360.52,48.45
2021-01-02T22:00:00+00:00,2021-01-02T23:00:00,NO2,193.02,25.94
2021-01-02T22:00:00+00:00,2021-01-02T23:00:00,SE3,193.02,25.94
2021-01-02T22:00:00+00:00,2021-01-02T23:00:00,SE4,294.37,39.56
2021-01-02T22:00:00+00:00,2021-01-02T23:00:00,SYSTEM,193.17,25.96
2021-01-02T23:00:00+00:00,2021-01-03T00:00:00,DE,343.1,46.11
