HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2017-01-01T16:00:00+00:00,2017-01-01T17:00:00,SYSTEM,229.86,30.92
2017-01-01T17:00:00+00:00,2017-01-01T18:00:00,DE,401.08588,53.95
2017-01-01T17:00:00+00:00,2017-01-01T18:00:00,DK1,228.82,30.78
2017-01-01T17:00:00+00:00,2017-01-01T18:00:00,DK2,228.82,30.78
2017-01-01T17:00:00+00:00,2017-01-01T18:00:00,NO2,228.82,30.78
2017-01-01T17:00:00+00:00,2017-01-01T18:00:00,SE3,228.82,30.78
2017-01-01T17:00:00+00:00,2017-01-01T18:00:00,SE4,228.82,30.78
2017-01-01T17:00:00+00:00,2017-01-01T18:00:00,SYSTEM,228.74,30.77
2017-01-01T18:00:00+00:00,2017-01-01T19:00:00,DE,378.931368,50.97
2017-01-01T18:00:00+00:00,2017-01-01T19:00:00,DK1,226.81,30.51
2017-01-01T18:00:00+00:00,2017-01-01T19:00:00,DK2,226.81,30.51
2017-01-01T18:00:00+00:00,2017-01-01T19:00:00,NO2,226.81,30.51
2017-01-01T18:00:00+00:00,2017-01-01T19:00:00,SE3,226.81,30.51
2017-01-01T18:00:00+00:00,2017-01-01T19:00:00,SE4,226.81,30.51
2017-01-01T18:00:00+00:00,2017-01-01T19:00:00,SYSTEM,226.74,30.5
2017-01-01T19:00:00+00:00,2017-01-01T20:00:00,DE,334.027592,44.93
2017-01-01T19:00:00+00:00,2017-01-01T20:00:00,DK1,224.43,30.19
2017-01-01T19:00:00+00:00,2017-01-01T20:00:00,DK2,224.43,30.19
2017-01-01T19:00:00+00:00,2017-01-01T20:00:00,NO2,224.43,30.19
2017-01-01T19:00:00+00:00,2017-01-01T20:00:00,SE3,224.43,30.19
2017-01-01T19:00:00+00:00,2017-01-01T20:00:00,SE4,224.43,30.19
2017-01-01T19:00:00+00:00,2017-01-01T20:00:00,SYSTEM,224.43,30.19
2017-01-01T20:00:00+00:00,2017-01-01T21:00:00,DE,288.677752,38.83
2017-01-01T20:00:00+00:00,2017-01-01T21:00:00,DK1,222.57,29.94
2017-01-01T20:00:00+00:00,2017-01-01T21:00:00,DK2,222.57,29.94
2017-01-01T20:00:00+00:00,2017-01-01T21:00:00,NO2,222.57,29.94
2017-01-01T20:00:00+00:00,2017-01-01T21:00:00,SE3,222.57,29.94
2017-01-01T20:00:00+00:00,2017-01-01T21:00:00,SE4,222.57,29.94
2017-01-01T20:00:00+00:00,2017-01-01T21:00:00,SYSTEM,222.57,29.94
2017-01-01T21:00:00+00:00,2017-01-01T22:00:00,DE,313.508648,42.17
2017-01-01T21:00:00+00:00,2017-01-01T22:00:00,DK1,220.42,29.65
2017-01-01T21:00:00+00:00,2017-01-01T22:00:00,DK2,220.42,29.65
2017-01-01T21:00:00+00:00,2017-01-01T22:00:00,NO2,220.42,29.65
2017-01-01T21:00:00+00:00,2017-01-01T22:00:00,SE3,220.42,29.65
2017-01-01T21:00:00+00:00,2017-01-01T22:00:00,SE4,220.42,29.65
2017-01-01T21:00:00+00:00,2017-01-01T22:00:00,SYSTEM,220.42,29.65
2017-01-01T22:00:00+00:00,2017-01-01T23:00:00,DE,245.781264,33.06
2017-01-01T22:00:00+00:00,2017-01-01T23:00:00,DK1,218.26,29.36
2017-01-01T22:00:00+00:00,2017-01-01T23:00:00,DK2,218.26,29.36
2017-01-01T22:00:00+00:00,2017-01-01T23:00:00,NO2,218.26,29.36
2017-01-01T22:00:00+00:00,2017-01-01T23:00:00,SE3,218.26,29.36
2017-01-01T22:00:00+00:00,2017-01-01T23:00:00,SE4,218.26,29.36
2017-01-01T22:00:00+00:00,2017-01-01T23:00:00,SYSTEM,218.26,29.36
2017-01-01T23:00:00+00:00,2017-01-02T00:00:00,DE,227.061846,30.54
2017-01-01T23:00:00+00:00,2017-01-02T00:00:00,DK1,218.56,29.4
2017-01-01T23:00:00+00:00,2017-01-02T00:00:00,DK2,218.56,29.4
2017-01-01T23:00:00+00:00,2017-01-02T00:00:00,NO2,218.56,29.4
2017-01-01T23:00:00+00:00,2017-01-02T00:00:00,SE3,218.56,29.4
2017-01-01T23:00:00+00:00,2017-01-02T00:00:00,SE4,218.56,29.4
2017-01-01T23:00:00+00:00,2017-01-02T00:00:00,SYSTEM,218.71,29.42
2017-01-02T00:00:00+00:00,2017-01-02T01:00:00,DE,214.942959,28.91
2017-01-02T00:00:00+00:00,2017-01-02T01:00:00,DK1,214.92,28.91
2017-01-02T00:00:00+00:00,2017-01-02T01:00:00,DK2,214.92,28.91
2017-01-02T00:00:00+00:00,2017-01-02T01:00:00,NO2,214.92,28.91
2017-01-02T00:00:00+00:00,2017-01-02T01:00:00,SE3,214.92,28.91
2017-01-02T00:00:00+00:00,2017-01-02T01:00:00,SE4,214.92,28.91
2017-01-02T00:00:00+00:00,2017-01-02T01:00:00,SYSTEM,215.21,28.95
2017-01-02T01:00:00+00:00,2017-01-02T02:00:00,DE,208.995039,28.11
2017-01-02T01:00:00+00:00,2017-01-02T02:00:00,DK1,208.97,28.11
2017-01-02T01:00:00+00:00,2017-01-02T02:00:00,DK2,208.97,28.11
2017-01-02T01:00:00+00:00,2017-01-02T02:00:00,NO2,208.97,28.11
2017-01-02T01:00:00+00:00,2017-01-02T02:00:00,SE3,208.97,28.11
2017-01-02T01:00:00+00:00,2017-01-02T02:00:00,SE4,208.97,28.11
2017-01-02T01:00:00+00:00,2017-01-02T02:00:00,SYSTEM,209.79,28.22
2017-01-02T02:00:00+00:00,2017-01-02T03:00:00,DE,207.359361,27.89
2017-01-02T02:00:00+00:00,2017-01-02T03:00:00,DK1,207.33,27.89
2017-01-02T02:00:00+00:00,2017-01-02T03:00:00,DK2,207.33,27.89
2017-01-02T02:00:00+00:00,2017-01-02T03:00:00,NO2,209.94,28.24
2017-01-02T02:00:00+00:00,2017-01-02T03:00:00,SE3,207.33,27.89
2017-01-02T02:00:00+00:00,2017-01-02T03:00:00,SE4,207.33,27.89
2017-01-02T02:00:00+00:00,2017-01-02T03:00:00,SYSTEM,209.79,28.22
2017-01-02T03:00:00+00:00,2017-01-02T04:00:00,DE,206.169777,27.73
2017-01-02T03:00:00+00:00,2017-01-02T04:00:00,DK1,206.14,27.73
2017-01-02T03:00:00+00:00,2017-01-02T04:00:00,DK2,210.08,28.26
2017-01-02T03:00:00+00:00,2017-01-02T04:00:00,NO2,215.81,29.03
2017-01-02T03:00:00+00:00,2017-01-02T04:00:00,SE3,210.08,28.26
2017-01-02T03:00:00+00:00,2017-01-02T04:00:00,SE4,210.08,28.26
2017-01-02T03:00:00+00:00,2017-01-02T04:00:00,SYSTEM,214.99,28.92
2017-01-02T04:00:00+00:00,2017-01-02T05:00:00,DE,231.820182,31.18
2017-01-02T04:00:00+00:00,2017-01-02T05:00:00,DK1,226.22,30.43
2017-01-02T04:00:00+00:00,2017-01-02T05:00:00,DK2,226.22,30.43
2017-01-02T04:00:00+00:00,2017-01-02T05:00:00,NO2,226.22,30.43
2017-01-02T04:00:00+00:00,2017-01-02T05:00:00,SE3,226.22,30.43
2017-01-02T04:00:00+00:00,2017-01-02T05:00:00,SE4,226.22,30.43
2017-01-02T04:00:00+00:00,2017-01-02T05:00:00,SYSTEM,226.51,30.47
2017-01-02T05:00:00+00:00,2017-01-02T06:00:00,DE,282.451851,37.99
2017-01-02T05:00:00+00:00,2017-01-02T06:00:00,DK1,244.21,32.85
2017-01-02T05:00:00+00:00,2017-01-02T06:00:00,DK2,244.21,32.85
2017-01-02T05:00:00+00:00,2017-01-02T06:00:00,NO2,231.87,31.19
2017-01-02T05:00:00+00:00,2017-01-02T06:00:00,SE3,244.21,32.85
2017-01-02T05:00:00+00:00,2017-01-02T06:00:00,SE4,244.21,32.85
2017-01-02T05:00:00+00:00,2017-01-02T06:00:00,SYSTEM,238.56,32.09
2017-01-02T06:00:00+00:00,2017-01-02T07:00:00,DE,379.031202,50.98
2017-01-02T06:00:00+00:00,2017-01-02T07:00:00,DK1,252.09,33.91
2017-01-02T06:00:00+00:00,2017-01-02T07:00:00,DK2,252.09,33.91
2017-01-02T06:00:00+00:00,2017-01-02T07:00:00,NO2,234.39,31.53
2017-01-02T06:00:00+00:00,2017-01-02T07:00:00,SE3,252.09,33.91
2017-01-02T06:00:00+00:00,2017-01-02T07:00:00,SE4,252.09,33.91
2017-01-02T06:00:00+00:00,2017-01-02T07:00:00,SYSTEM,245.84,33.07
2017-01-02T07:00:00+00:00,2017-01-02T08:00:00,DE,400.592412,53.88
2017-01-02T07:00:00+00:00,2017-01-02T08:00:00,DK1,259.22,34.87
2017-01-02T07:00:00+00:00,2017-01-02T08:00:00,DK2,259.22,34.87
2017-01-02T07:00:00+00:00,2017-01-02T08:00:00,NO2,236.85,31.86
2017-01-02T07:00:00+00:00,2017-01-02T08:00:00,SE3,259.22,34.87
2017-01-02T07:00:00+00:00,2017-01-02T08:00:00,SE4,259.22,34.87
2017-01-02T07:00:00+00:00,2017-01-02T08:00:00,SYSTEM,252.16,33.92
2017-01-02T08:00:00+00:00,2017-01-02T09:00:00,DE,401.038506,53.94
2017-01-02T08:00:00+00:00,2017-01-02T09:00:00,DK1,261.83,35.22
2017-01-02T08:00:00+00:00,2017-01-02T09:00:00,DK2,261.83,35.22
2017-01-02T08:00:00+00:00,2017-01-02T09:00:00,NO2,236.7,31.84
2017-01-02T08:00:00+00:00,2017-01-02T09:00:00,SE3,261.83,35.22
2017-01-02T08:00:00+00:00,2017-01-02T09:00:00,SE4,261.83,35.22
2017-01-02T08:00:00+00:00,2017-01-02T09:00:00,SYSTEM,255.58,34.38
2017-01-02T09:00:00+00:00,2017-01-02T10:00:00,DE,398.064546,53.54
2017-01-02T09:00:00+00:00,2017-01-02T10:00:00,DK1,263.24,35.41
2017-01-02T09:00:00+00:00,2017-01-02T10:00:00,DK2,263.24,35.41
2017-01-02T09:00:00+00:00,2017-01-02T10:00:00,NO2,235.51,31.68
2017-01-02T09:00:00+00:00,2017-01-02T10:00:00,SE3,263.24,35.41
2017-01-02T09:00:00+00:00,2017-01-02T10:00:00,SE4,263.24,35.41
2017-01-02T09:00:00+00:00,2017-01-02T10:00:00,SYSTEM,254.02,34.17
2017-01-02T10:00:00+00:00,2017-01-02T11:00:00,DE,408.250359,54.91
2017-01-02T10:00:00+00:00,2017-01-02T11:00:00,DK1,260.71,35.07
2017-01-02T10:00:00+00:00,2017-01-02T11:00:00,DK2,260.71,35.07
2017-01-02T10:00:00+00:00,2017-01-02T11:00:00,NO2,235.43,31.67
2017-01-02T10:00:00+00:00,2017-01-02T11:00:00,SE3,260.71,35.07
2017-01-02T10:00:00+00:00,2017-01-02T11:00:00,SE4,260.71,35.07
2017-01-02T10:00:00+00:00,2017-01-02T11:00:00,SYSTEM,253.13,34.05
2017-01-02T11:00:00+00:00,2017-01-02T12:00:00,DE,402.079392,54.08
2017-01-02T11:00:00+00:00,2017-01-02T12:00:00,DK1,259.07,34.85
2017-01-02T11:00:00+00:00,2017-01-02T12:00:00,DK2,259.07,34.85
2017-01-02T11:00:00+00:00,2017-01-02T12:00:00,NO2,235.06,31.62
2017-01-02T11:00:00+00:00,2017-01-02T12:00:00,SE3,259.07,34.85
2017-01-02T11:00:00+00:00,2017-01-02T12:00:00,SE4,259.07,34.85
2017-01-02T11:00:00+00:00,2017-01-02T12:00:00,SYSTEM,250.08,33.64
2017-01-02T12:00:00+00:00,2017-01-02T13:00:00,DE,413.900883,55.67
2017-01-02T12:00:00+00:00,2017-01-02T13:00:00,DK1,257.96,34.7
2017-01-02T12:00:00+00:00,2017-01-02T13:00:00,DK2,257.96,34.7
2017-01-02T12:00:00+00:00,2017-01-02T13:00:00,NO2,235.36,31.66
2017-01-02T12:00:00+00:00,2017-01-02T13:00:00,SE3,257.96,34.7
2017-01-02T12:00:00+00:00,2017-01-02T13:00:00,SE4,257.96,34.7
2017-01-02T12:00:00+00:00,2017-01-02T13:00:00,SYSTEM,249.71,33.59
2017-01-02T13:00:00+00:00,2017-01-02T14:00:00,DE,416.205702,55.98
2017-01-02T13:00:00+00:00,2017-01-02T14:00:00,DK1,258.7,34.8
2017-01-02T13:00:00+00:00,2017-01-02T14:00:00,DK2,258.7,34.8
2017-01-02T13:00:00+00:00,2017-01-02T14:00:00,NO2,235.51,31.68
2017-01-02T13:00:00+00:00,2017-01-02T14:00:00,SE3,258.7,34.8
2017-01-02T13:00:00+00:00,2017-01-02T14:00:00,SE4,258.7,34.8
2017-01-02T13:00:00+00:00,2017-01-02T14:00:00,SYSTEM,251.34,33.81
2017-01-02T14:00:00+00:00,2017-01-02T15:00:00,DE,416.3544,56
2017-01-02T14:00:00+00:00,2017-01-02T15:00:00,DK1,267.1,35.93
2017-01-02T14:00:00+00:00,2017-01-02T15:00:00,DK2,267.1,35.93
2017-01-02T14:00:00+00:00,2017-01-02T15:00:00,NO2,236.77,31.85
2017-01-02T14:00:00+00:00,2017-01-02T15:00:00,SE3,267.1,35.93
2017-01-02T14:00:00+00:00,2017-01-02T15:00:00,SE4,267.1,35.93
2017-01-02T14:00:00+00:00,2017-01-02T15:00:00,SYSTEM,256.4,34.49
2017-01-02T15:00:00+00:00,2017-01-02T16:00:00,DE,429.514173,57.77
2017-01-02T15:00:00+00:00,2017-01-02T16:00:00,DK1,278.92,37.52
2017-01-02T15:00:00+00:00,2017-01-02T16:00:00,DK2,278.92,37.52
2017-01-02T15:00:00+00:00,2017-01-02T16:00:00,NO2,237.07,31.89
2017-01-02T15:00:00+00:00,2017-01-02T16:00:00,SE3,278.92,37.52
2017-01-02T15:00:00+00:00,2017-01-02T16:00:00,SE4,278.92,37.52
2017-01-02T15:00:00+00:00,2017-01-02T16:00:00,SYSTEM,261.38,35.16
2017-01-02T16:00:00+00:00,2017-01-02T17:00:00,DE,503.045334,67.66
2017-01-02T16:00:00+00:00,2017-01-02T17:00:00,DK1,286.06,38.48
2017-01-02T16:00:00+00:00,2017-01-02T17:00:00,DK2,313.71,42.2
2017-01-02T16:00:00+00:00,2017-01-02T17:00:00,NO2,236.77,31.85
2017-01-02T16:00:00+00:00,2017-01-02T17:00:00,SE3,286.06,38.48
2017-01-02T16:00:00+00:00,2017-01-02T17:00:00,SE4,297.43,40.01
2017-01-02T16:00:00+00:00,2017-01-02T17:00:00,SYSTEM,266.14,35.8
2017-01-02T17:00:00+00:00,2017-01-02T18:00:00,DE,409.66299,55.1
2017-01-02T17:00:00+00:00,2017-01-02T18:00:00,DK1,274.17,36.88
2017-01-02T17:00:00+00:00,2017-01-02T18:00:00,DK2,291.19,39.17
2017-01-02T17:00:00+00:00,2017-01-02T18:00:00,NO2,236.18,31.77
2017-01-02T17:00:00+00:00,2017-01-02T18:00:00,SE3,274.17,36.88
2017-01-02T17:00:00+00:00,2017-01-02T18:00:00,SE4,291.19,39.17
2017-01-02T17:00:00+00:00,2017-01-02T18:00:00,SYSTEM,258.93,34.83
2017-01-02T18:00:00+00:00,2017-01-02T19:00:00,DE,400.889808,53.92
2017-01-02T18:00:00+00:00,2017-01-02T19:00:00,DK1,264.06,35.52
2017-01-02T18:00:00+00:00,2017-01-02T19:00:00,DK2,264.06,35.52
2017-01-02T18:00:00+00:00,2017-01-02T19:00:00,NO2,235.06,31.62
2017-01-02T18:00:00+00:00,2017-01-02T19:00:00,SE3,264.06,35.52
2017-01-02T18:00:00+00:00,2017-01-02T19:00:00,SE4,264.06,35.52
2017-01-02T18:00:00+00:00,2017-01-02T19:00:00,SYSTEM,252.24,33.93
2017-01-02T19:00:00+00:00,2017-01-02T20:00:00,DE,364.830543,49.07
2017-01-02T19:00:00+00:00,2017-01-02T20:00:00,DK1,261.9,35.23
2017-01-02T19:00:00+00:00,2017-01-02T20:00:00,DK2,261.9,35.23
2017-01-02T19:00:00+00:00,2017-01-02T20:00:00,NO2,233.87,31.46
2017-01-02T19:00:00+00:00,2017-01-02T20:00:00,SE3,261.9,35.23
2017-01-02T19:00:00+00:00,2017-01-02T20:00:00,SE4,261.9,35.23
2017-01-02T19:00:00+00:00,2017-01-02T20:00:00,SYSTEM,248.44,33.42
2017-01-02T20:00:00+00:00,2017-01-02T21:00:00,DE,299.254725,40.25
2017-01-02T20:00:00+00:00,2017-01-02T21:00:00,DK1,258.26,34.74
2017-01-02T20:00:00+00:00,2017-01-02T21:00:00,DK2,258.26,34.74
2017-01-02T20:00:00+00:00,2017-01-02T21:00:00,NO2,232.76,31.31
2017-01-02T20:00:00+00:00,2017-01-02T21:00:00,SE3,258.26,34.74
2017-01-02T20:00:00+00:00,2017-01-02T21:00:00,SE4,258.26,34.74
2017-01-02T20:00:00+00:00,2017-01-02T21:00:00,SYSTEM,245.99,33.09
2017-01-02T21:00:00+00:00,2017-01-02T22:00:00,DE,341.410608,45.92
2017-01-02T21:00:00+00:00,2017-01-02T22:00:00,DK1,245.25,32.99
2017-01-02T21:00:00+00:00,2017-01-02T22:00:00,DK2,245.25,32.99
2017-01-02T21:00:00+00:00,2017-01-02T22:00:00,NO2,231.2,31.1
2017-01-02T21:00:00+00:00,2017-01-02T22:00:00,SE3,245.25,32.99
2017-01-02T21:00:00+00:00,2017-01-02T22:00:00,SE4,245.25,32.99
2017-01-02T21:00:00+00:00,2017-01-02T22:00:00,SYSTEM,238.78,32.12
2017-01-02T22:00:00+00:00,2017-01-02T23:00:00,DE,289.068912,38.88
2017-01-02T22:00:00+00:00,2017-01-02T23:00:00,DK1,229.64,30.89
2017-01-02T22:00:00+00:00,2017-01-02T23:00:00,DK2,230.01,30.94
2017-01-02T22:00:00+00:00,2017-01-02T23:00:00,NO2,229.64,30.89
2017-01-02T22:00:00+00:00,2017-01-02T23:00:00,SE3,230.01,30.94
2017-01-02T22:00:00+00:00,2017-01-02T23:00:00,SE4,230.01,30.94
